flow_surveyId,flow_question_group,flow_question_label,flow_question_id,mis_id,mis_question_group,mis_question_label,mis_question_id
8520967,Raw Water Source,Are you able to visit the raw water source?,9790920,1749652214711,Raw Water Source,What is the raw water source?;Are you able to visit the surface water source in this visit?;Take Geolocation of the surface water source;Take photo of the surface water source;Are there any issues/risks associated with the surface water source?;Please provide details for these risks for the surface water source?;Please specify other risks for the surface water source;Are you able to take photo of the risks for the surface water source?;Take Photo of risks for the surface water source;Are you able to visit the ground water source in this visit?;Take Geolocation of the ground water source;Take photo of the ground water source;Are there any issues/risks associated with the ground water source?;Please provide details for these risks for the ground water source?;Are you able to take photo of the risks for the ground water source?;Take Photo of risks for the ground water source;How is the raw water transported to the plant?;Please specify other method of raw water transport;How many Pumps/Rising Main are there?;How many Pumps/Rising Main are operational and on standby?;Are there any risks associated with the Pumps/Rising Main?;Please provide details of the risks associated with Pumps/Rising Main;Please provide details of other risks associated with Pumps/Rising Main;Are you able to take photo of the risks associated with Pumps/Rising Main?;Take photo of the risks associated with Pumps/Rising Main;How many Borehole Pump are there?;How many Borehole Pump are operational and on standby?;Are there any risks associated with the Borehole Pump?;Please provide details of the risks associated with Borehole Pump;Please provide details of other risks associated with Borehole Pump;Are you able to take photo of the risks associated with Borehole Pump?;Take photo of the risks associated with Borehole Pump;How many Borehole Gallery Pumps are there?;How many Borehole Gallery Pumps are operational and on standby?;Are there any risks associated with the Borehole Gallery Pumps?;Please provide details of the risks associated with Borehole Gallery Pumps;Please provide details of other risks associated with Borehole Gallery Pumps;Are you able to take photo of the risks associated with Borehole Gallery Pumps?;Take photo of the risks associated with Borehole Gallery Pumps;Are there any risks associated with the raw water gravity system?;Please Provide details of the issues / risks for Raw Water Gravity System:;Please provide details of the issues / risks (Other);Are you able to take photo of the issue / risks?;Take photo of the risks associated with the raw water gravity system,1749652966061;1749693489743;1749694731204;1749693516243;1749693552939;1749693588994;1749693691980;1749693712512;1749693763655;1749694954321;1749694987321;1749695011234;1749695045123;1749693712511;1749693763656;1749693801234;1749693821961;1749693885123;1754995400011;1754995400012;1754995400013;1754995400016;1754995400021;1754995400022;1754995400025;1754995400026;1754995400027;1754995400028;1754995400031;1754995400036;1754995400037;1754995400040;1754995400041;1754995400042;1754995400043;1754995400046;1754995400051;1754995400052;1754995400055;1749694260130;1749694347720;1749694410980;1749694427341;1749694490283
8520967,Reservoirs,Take Photo,10700924,1749640508297,Photos of Inspections,Take Photo,1805756143034
8520967,Reservoirs,Are you able to take photo of the Distribution Reservoir?,12810920,1749652214711,Reservoirs,Are you able to take photo of the Distribution Reservoir?,1749699744340
8520967,Reservoirs,Are you able to take photo of the storage reservoir?,17530927,1749652214711,Reservoirs,Are you able to take photo of the storage reservoir?,1749699628687
8520967,Reservoirs,Take photo,19520923,1749640508297,Photos of Inspections,Take Photo,1805756143034
8520967,Reservoirs,Number of Distribution Reservoirs for the Plant?,7610935,1749652214711,Reservoirs,Number of Distribution Reservoirs for the Plant?,1749699698612
8520967,Reservoirs,Number of Storage Reservoir at the Plant?,9660930,1749652214711,Reservoirs,Number of Storage Reservoir at the Plant?,1749699059425
8520967,Staff and General Information,Number of staffs at the plant?,1580930,1749652214711,Staff and General Information,Number of staff currently hired at the plant?;Do you have a OHS policy for the Plant?;Do your staff use OHS equipment at the work place?;Do plant staff comply to the requirements of the OHS Policy?,1749652940735;1749692619340;1749692658734;1749692692815
8520967,Staff and General Information,Do you have a OHS policy for the Plant?,20400920,1749652214711,Staff and General Information,Do you have a OHS policy for the Plant?,1749692619340
8520967,Staff and General Information,Do plant staff comply to the requirements of the OHS Policy ?,23230922,1749652214711,Staff and General Information,Do plant staff comply to the requirements of the OHS Policy?,1749692692815
8520967,Staff and General Information,Do your staff use OHS equipment at the work place?,25140924,1749652214711,Staff and General Information,Do your staff use OHS equipment at the work place?,1749692658734
8520967,Staff and General Information,What are the constraints or recommendations for professional developments?,510927,1749652214711,Staff and General Information,Number of staff currently hired at the plant?;Do you have a OHS policy for the Plant?;Do your staff use OHS equipment at the work place?;Do plant staff comply to the requirements of the OHS Policy?,1749652940735;1749692619340;1749692658734;1749692692815
8520967,Staff and General Information,What professional development opportunities do they have?,5530957,1749652214711,Staff and General Information,Number of staff currently hired at the plant?;Do you have a OHS policy for the Plant?;Do your staff use OHS equipment at the work place?;Do plant staff comply to the requirements of the OHS Policy?,1749652940735;1749692619340;1749692658734;1749692692815
8520967,Water Quality,What is the Residual Chlorine in mg/L?,21540929,1749652214711;1749640508297,Water Quality,What is the Residual Chlorine in mg/L?,1749693184574;1749641225922
8520967,Water Quality,Method of Water Testing used?,21550928,1749652214711;1749640508297,Water Quality,Method of Water Testing used?,1749692895121;1749640821051
8520967,Water Quality,What is the Alkalinity in mg/L?,23540929,1749652214711;1749640508297,Water Quality,Which water quality checks are carried out at the plant?;Please specify other water quality checks;Are you able to take water sample?;Method of Water Testing used?;Take Photo of Sampling Point;Description of Sampling Point;Take Photo of CBT Bag;What is the number of E.Coli (using CBT bag test)?;What is the risk level of E.Coli (using CBT bag test)?;Which parameters were you able to test?;What is the Turbidity in NTU?;What is the Residual Chlorine in mg/L?;Temperature °C - 2550B (APHA Method Code);pH - 4500-H+B (APHA Method Code);Conductivity µS/cm - 2510B (APHA Method Code);Salinity PPT 2520B 0.2 (APHA Method Code);What is the Total Coliform in cfu/100ml?;What is the Feacal Coliform in cfu/100ml?;What is the number of E.Coli (using Lab test)?;Are you able to attach Report for Water Quality Testing?;Please attach Lab report for water quality testing;What is the Fecal Coliform in cfu/100ml?,1749692758275;1749692845673;1749692856000;1749692895121;1749692985287;1749693014351;1749693052234;1749693051134;1754995400001;1749641129392;1749693079936;1749693184574;1754995300101;1754995300102;1754995300103;1754995300104;1749693340552;1749693362270;1754995400007;1749693381539;1749693404203;1749640555052;1749640788183;1749640821051;1749641023051;1749641057577;1749641099265;1805756143036;1749641099165;1749641129390;1749641129391;1749641225922;1796405550521;1796405550522;1796405550523;1796405550524;1749641401104;1749641436782;1805756143042
8520967,Water Quality,What is the Temperature in Degrees Celcius?,23560933,1749652214711;1749640508297,Water Quality,Which water quality checks are carried out at the plant?;Please specify other water quality checks;Are you able to take water sample?;Method of Water Testing used?;Take Photo of Sampling Point;Description of Sampling Point;Take Photo of CBT Bag;What is the number of E.Coli (using CBT bag test)?;What is the risk level of E.Coli (using CBT bag test)?;Which parameters were you able to test?;What is the Turbidity in NTU?;What is the Residual Chlorine in mg/L?;Temperature °C - 2550B (APHA Method Code);pH - 4500-H+B (APHA Method Code);Conductivity µS/cm - 2510B (APHA Method Code);Salinity PPT 2520B 0.2 (APHA Method Code);What is the Total Coliform in cfu/100ml?;What is the Feacal Coliform in cfu/100ml?;What is the number of E.Coli (using Lab test)?;Are you able to attach Report for Water Quality Testing?;Please attach Lab report for water quality testing;What is the Fecal Coliform in cfu/100ml?,1749692758275;1749692845673;1749692856000;1749692895121;1749692985287;1749693014351;1749693052234;1749693051134;1754995400001;1749641129392;1749693079936;1749693184574;1754995300101;1754995300102;1754995300103;1754995300104;1749693340552;1749693362270;1754995400007;1749693381539;1749693404203;1749640555052;1749640788183;1749640821051;1749641023051;1749641057577;1749641099265;1805756143036;1749641099165;1749641129390;1749641129391;1749641225922;1796405550521;1796405550522;1796405550523;1796405550524;1749641401104;1749641436782;1805756143042
8520967,Water Quality,Description of Sampling Point,24530926,1749652214711;1749640508297,Water Quality,Description of Sampling Point,1749693014351;1749641057577
8520967,Water Quality,Take Photo of Sampling Point,24540926,1749652214711;1749640508297,Water Quality,Take Photo of Sampling Point,1749692985287;1749641023051
8520967,Water Quality,What is the Turbidity in NTU?,24540927,1749652214711;1749640508297,Water Quality,What is the Turbidity in NTU?,1749693079936;1749641129391
8520967,Water Quality,What is the Salinity in PPT?,24540928,1749652214711;1749640508297,Water Quality,Which water quality checks are carried out at the plant?;Please specify other water quality checks;Are you able to take water sample?;Method of Water Testing used?;Take Photo of Sampling Point;Description of Sampling Point;Take Photo of CBT Bag;What is the number of E.Coli (using CBT bag test)?;What is the risk level of E.Coli (using CBT bag test)?;Which parameters were you able to test?;What is the Turbidity in NTU?;What is the Residual Chlorine in mg/L?;Temperature °C - 2550B (APHA Method Code);pH - 4500-H+B (APHA Method Code);Conductivity µS/cm - 2510B (APHA Method Code);Salinity PPT 2520B 0.2 (APHA Method Code);What is the Total Coliform in cfu/100ml?;What is the Feacal Coliform in cfu/100ml?;What is the number of E.Coli (using Lab test)?;Are you able to attach Report for Water Quality Testing?;Please attach Lab report for water quality testing;What is the Fecal Coliform in cfu/100ml?,1749692758275;1749692845673;1749692856000;1749692895121;1749692985287;1749693014351;1749693052234;1749693051134;1754995400001;1749641129392;1749693079936;1749693184574;1754995300101;1754995300102;1754995300103;1754995300104;1749693340552;1749693362270;1754995400007;1749693381539;1749693404203;1749640555052;1749640788183;1749640821051;1749641023051;1749641057577;1749641099265;1805756143036;1749641099165;1749641129390;1749641129391;1749641225922;1796405550521;1796405550522;1796405550523;1796405550524;1749641401104;1749641436782;1805756143042
8520967,Water Quality,What is the Feacal Coliform in cfu/100ml?,25570920,1749652214711,Water Quality,What is the Feacal Coliform in cfu/100ml?,1749693362270
8520967,Water Quality,Are you able to take water sample?,26740920,1749652214711;1749640508297,Water Quality,Are you able to take water sample?,1749692856000;1749640788183
8520967,Water Quality,What is the Total Coliform in cfu/100ml?,27470920,1749652214711;1749640508297,Water Quality,What is the Total Coliform in cfu/100ml?,1749693340552;1749641401104
8520967,Water Quality,What is the pH?,28320926,1749652214711;1749640508297,Water Quality,Which water quality checks are carried out at the plant?;Please specify other water quality checks;Are you able to take water sample?;Method of Water Testing used?;Take Photo of Sampling Point;Description of Sampling Point;Take Photo of CBT Bag;What is the number of E.Coli (using CBT bag test)?;What is the risk level of E.Coli (using CBT bag test)?;Which parameters were you able to test?;What is the Turbidity in NTU?;What is the Residual Chlorine in mg/L?;Temperature °C - 2550B (APHA Method Code);pH - 4500-H+B (APHA Method Code);Conductivity µS/cm - 2510B (APHA Method Code);Salinity PPT 2520B 0.2 (APHA Method Code);What is the Total Coliform in cfu/100ml?;What is the Feacal Coliform in cfu/100ml?;What is the number of E.Coli (using Lab test)?;Are you able to attach Report for Water Quality Testing?;Please attach Lab report for water quality testing;What is the Fecal Coliform in cfu/100ml?,1749692758275;1749692845673;1749692856000;1749692895121;1749692985287;1749693014351;1749693052234;1749693051134;1754995400001;1749641129392;1749693079936;1749693184574;1754995300101;1754995300102;1754995300103;1754995300104;1749693340552;1749693362270;1754995400007;1749693381539;1749693404203;1749640555052;1749640788183;1749640821051;1749641023051;1749641057577;1749641099265;1805756143036;1749641099165;1749641129390;1749641129391;1749641225922;1796405550521;1796405550522;1796405550523;1796405550524;1749641401104;1749641436782;1805756143042
8520967,Water Quality,What is the number of E.Coli (using CBT bag test)?,340940965,1749652214711;1749640508297,Water Quality,What is the number of E.Coli (using CBT bag test)?,1749693051134;1749641099165
8520967,Water Quality,Which water quality checks are carried out at the plant?,3620927,1749652214711;1749640508297,Water Quality,Which water quality checks are carried out at the plant?,1749692758275;1749640555052
8520967,Water Treatment Plant Registration,Do you have the relevant Standard Operating Procedures(SOPs) for the treatment plant?,11020944,1749652214711,General Information,Do you have the relevant Standard Operating Procedures(SOPs) for the treatment plant?,1749652517417
8520967,Water Treatment Plant Registration,Name of Contact Person,12790920,1749652214711,General Information,Name of Contact Person,1749652214713
8520967,Water Treatment Plant Registration,Take Geolocation of Water Treatment Plant,14090921,1749634736797,Registration,Take Geolocation of Water Treatment Plant,1749635692873
8520967,Water Treatment Plant Registration,What is the average daily production of the plant in megalitres?,1580927,1749652214711;1749640508297,General Information,What is the average daily production of the plant in megalitres?,1749652417794;1749640684970
8520967,Water Treatment Plant Registration,When was the plant constructed?,16210920,1749634736797,Registration,When was the plant constructed?,1749635281187
8520967,Water Treatment Plant Registration,Who are members of this committee?,1680921,,,,
8520967,Water Treatment Plant Registration,Date of inspection?,17260920,1749634736797;1749640508297,Registration;General Information,Date of inspection?,1749635227708;1749640508299
8520967,Water Treatment Plant Registration,Contact number for contact person,17520924,1749652214711,General Information,Contact number for contact person,1749652384103
8520967,Water Treatment Plant Registration,Which Division are you in ?,4450950,1749634736797,Registration,Which Division are you in?,1749635162210
8520967,Water Treatment Plant Registration,Name of the Plant(Eastern),500923,,,,
8520967,Water Treatment Plant Registration,Do you have Drinking Water Safety Plan (DWSP) for the Treatment Plant?,5690920,1749652214711,General Information,Do you have Drinking Water Safety Plan (DWSP) for the Treatment Plant?,1749635348201
8520967,Water Treatment Plant Registration,Do you have a DWSP Steering Committee?,5690922,,,,
8520967,Water Treatment Plant Registration,Name of the Plant(Central),6570923,,,,
8520967,Water Treatment Plant Registration,Name of the Plant(Northern),7490931,,,,
8520967,Water Treatment Plant Registration,Which SOPs do you have?,7850967,1749652214711,General Information,Which SOPs do you have?,1749652562185
8520967,Water Treatment Plant Registration,What is the Designed Capacity of Plant in megalitres?,8510939,1749634736797,Registration,What is the Designed Capacity of Plant in megalitres?,1749635313175
8520967,Water Treatment Plant Registration,Name of Plant (Western),9580922,,,,
